bike_station_location,name,main_category,address,price,rating,review_count,status,distance_away
"45.49684155,-122.6276927",Salt & Straw,Ice Cream & Frozen Yogurt,3345 SE Division St,$$,4.5,1544,Open,933.6408881223175
"45.49684155,-122.6276927",Broder Café,Scandinavian,2508 SE Clinton St,$$,4.5,1366,Open,1199.7331161139693
"45.49684155,-122.6276927",Salsas Locas - Tortilleria Y Tienda DeLeon's,Mexican,4512 SE 28th Ave,$$,4.5,211,Open,1061.5730073482584
"45.49684155,-122.6276927",Bollywood Theater,Indian,3010 SE Division St,$$,4.0,773,Open,1032.2604417204213
"45.49684155,-122.6276927",C Bar,Breakfast & Brunch,2886 SE Gladstone St,$$,4.0,352,Open,751.7832374615559
"45.49684155,-122.6276927",Rocio's,Mexican,2850 SE Gladstone St,$$,4.0,335,Open,786.3243606974362
"45.49684155,-122.6276927",Cafe Rowan,Breakfast & Brunch,4437 SE Cesar E Chavez Blvd,$$,4.5,219,Open,792.3476506117008
"45.50225355,-122.6753193",Al Hawr,Lebanese,3500 SW River Pkwy,$$,4.5,345,Open,689.8618330963997
"45.50225355,-122.6753193",Il Terrazzo,Italian,315 S Montgomery St,$$,4.0,246,Open,892.0378257669303
"45.50225355,-122.6753193",Dough Zone - Downtown Portland,Dim Sum,1910 S River Dr,$$,4.0,604,Open,692.1079486304577
"45.50225355,-122.6753193",King Tide Fish and Shell,Seafood,1510 SW Harbor Way,$$,4.0,246,Open,986.3449727847744
"45.50225355,-122.6753193",Duck House Chinese Restaurant,Chinese,1968 SW 5th Ave,$$,4.0,999,Open,960.9986289935409
"45.50225355,-122.6753193",Flying Elephants at South Waterfront,Delis,2730 S Moody Ave,$$,3.5,52,Open,289.21461707680726
"45.50225355,-122.6753193",Phat Cart,Asian Fusion,420 SW College St,$$,4.5,266,Open,942.5672990471752
"45.50225355,-122.6753193",Lair Hill Bistro,Breakfast & Brunch,2823 SW 1st Ave,$,3.5,128,Open,282.8201521851101
"45.50225355,-122.6753193",Olia Poke & Tea,Poke,2720 S Moody Ave,$$,4.5,101,Open,299.8601069904796
"45.50225355,-122.6753193",SomTum Thai Kitchen,Thai,1924 SW Broadway,$$,4.5,89,Open,1134.2676003921001
"45.50225355,-122.6753193",Cha Cha Cha Taqueria Moody,Mexican,3135 S Moody Ave,$$,3.0,129,Open,342.4960626868936
"45.50225355,-122.6753193",LoveVerona Pizza&Pasta DownTown,Pizza,540 SW College St,$$,4.0,338,Open,1039.662667795573
"45.50225355,-122.6753193",McCormick & Schmick's Harborside at the Marina,Seafood,309 SW Montgomery St,$$$,3.0,714,Open,809.778268433558
"45.50225355,-122.6753193",Tasty Corner,Chinese,624 SW Hall St,$$,4.0,87,Open,1126.1877173329406
"45.50225355,-122.6753193",Caro Amico Italian Cafe,Italian,3606 SW Barbur Blvd,$$,4.0,174,Open,622.9583214393624
"45.50225355,-122.6753193",Portland Sports Bar and Grill,Sports Bars,1811 S River Dr,$$,3.5,180,Open,768.7768039905106
"45.50225355,-122.6753193",Pho 503,Vietnamese,635 SW College St,n/a,4.5,76,Open,1123.108422903451
"45.50225355,-122.6753193",Ross Island Grocery & Cafe,Cafes,3502 SW Corbett Ave,$,4.0,121,Open,493.32318024789987
"45.50225355,-122.6753193",The Growler Guys,Pubs,3739 SW Bond Ave,$$,4.5,87,Open,773.4300579155657
"45.50225355,-122.6753193",Portland Spirit Cruises and Events,Boat Charters,110 SE Caruthers St,$$$,3.5,356,Open,936.5586723641002
"45.52996934,-122.6632373",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,1125.9931921682914
"45.52996934,-122.6632373",Metropolitan Tavern,American (New),1021 NE Grand Ave,$$,3.5,120,Open,178.27206985147131
"45.52996934,-122.6632373",Nong's Khao Man Gai,Thai,609 SE Ankeny St,$$,4.5,2159,Open,897.4329502317374
"45.52996934,-122.6632373",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,1194.7508476200826
"45.52996934,-122.6632373",Canard,Wine Bars,734 E Burnside,$$,4.5,436,Open,902.6946974312756
"45.52996934,-122.6632373",Le Pigeon,French,738 E Burnside St,$$$,4.5,1324,Open,900.5102709537778
"45.52996934,-122.6632373",kann,Caribbean,548 SE Ash St,n/a,4.5,202,Open,1000.0045374259255
"45.52996934,-122.6632373",NORMANDIE,Seafood,1005 SE Ankeny St,$$$,4.5,233,Open,1046.038668408693
"45.52996934,-122.6632373",Buranko Cafe & Bar,Asian Fusion,108 SW Pine St,$$,4.5,184,Open,1213.360875841056
"45.52996934,-122.6632373",Scotch Lodge,Cocktail Bars,215 SE 9th Ave,$$,4.5,157,Open,1080.2608880492226
"45.52996934,-122.6632373",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,1313.081752339724
"45.52996934,-122.6632373",Wa Kitchen Kuu,Japanese,125 NE Martin Luther King Jr Blvd,$$,4.5,169,Open,682.8929590145545
"45.52996934,-122.6632373",Amphora Wine Merchant,Wine Bars,401 NE Holladay St,n/a,5.0,8,Open,140.48008320785755
"45.52996934,-122.6632373",Tangier Moroccan & Mediterranean Cuisine,Moroccan,221 SW Pine St,$$,4.5,449,Open,1224.2514677069573
"45.52996934,-122.6632373",Noble Rot,Wine Bars,1111 E Burnside St,$$$,4.0,700,Open,1039.2159486486526
"45.52996934,-122.6632373",Blossoming Lotus,Vegan,1713 NE 15th Ave,$$,4.5,1305,Open,1145.126572982783
"45.52996934,-122.6632373",Bluefin Tuna & Sushi,Sushi Bars,1337 NE Broadway St,$$$,4.5,244,Open,1072.4111967647214
"45.52996934,-122.6632373",C'est Si Bon! Bistro+Vins,French,22 NE 7th Ave,$$,4.5,164,Open,821.4221949224942
"45.52996934,-122.6632373",Hyatt Regency Portland at the Oregon Convention Center,Hotels,375 NE Holladay St,n/a,4.0,52,Open,74.04229883618424
"45.52996934,-122.6632373",Pine State Biscuits,Breakfast & Brunch,125 NE Schuyler St,$$,4.0,737,Open,662.3742407565395
"45.51434624,-122.6558371",Kachka,Russian,960 SE 11th Ave,$$$,4.5,1111,Open,185.9575936310736
"45.51434624,-122.6558371",Nicholas Restaurant,Mediterranean,1109 SE Madison St,$$,4.0,1357,Open,157.72926352214157
"45.51434624,-122.6558371",AFURI IZAKAYA,Ramen,923 SE 7th Ave,$$,4.0,1002,Open,310.10522463948837
"45.51434624,-122.6558371",Rogue Eastside Pub & Pilot Brewery,American (Traditional),928 SE 9th Ave,$$,3.5,634,Open,201.47049631825962
"45.51434624,-122.6558371",Lardo,Sandwiches,1212 SE Hawthorne St,$$,4.0,1351,Open,324.64615817323596
"45.51434624,-122.6558371",Birdie Time Pub,Mini Golf,925 SE Main St,n/a,4.5,160,Open,48.61930928795958
"45.51434624,-122.6558371",Nostrana,Italian,1401 SE Morrison St,$$$,4.0,1130,Open,523.9877625331035
"45.51434624,-122.6558371",Olympia Provisions,American (New),107 SE Washington St,$$,4.5,1094,Open,840.308738912061
"45.51434624,-122.6558371",Nong's Khao Man Gai,Thai,609 SE Ankeny St,$$,4.5,2159,Open,933.1950008104708
"45.51434624,-122.6558371",XinhXinh Vietnamese Bistro,Vietnamese,970 SE Madison St,$$,4.5,200,Open,183.44030263862246
"45.51434624,-122.6558371",Que Pasa Cantina,Mexican,1408 SE 12th Ave,$$,4.0,368,Open,262.4049535962094
"45.51434624,-122.6558371",kann,Caribbean,548 SE Ash St,n/a,4.5,202,Open,833.9469555351732
"45.51434624,-122.6558371",Canard,Wine Bars,734 E Burnside,$$,4.5,436,Open,949.5056852176334
"45.51434624,-122.6558371",Wasabi Sushi,Sushi Bars,980 SE Madison St,$,4.0,193,Open,185.5438679257194
"45.51434624,-122.6558371",Teote House Cafe,Venezuelan,1615 SE 12th Ave,$$,4.0,874,Open,370.2258963338797
"45.51434624,-122.6558371",Pacific Pie Company,Bakeries,1520 SE 7th Ave,$,4.0,463,Open,343.61400819668535
"45.51434624,-122.6558371",Scotch Lodge,Cocktail Bars,215 SE 9th Ave,$$,4.5,157,Open,782.4224863855039
"45.51434624,-122.6558371",Le Pigeon,French,738 E Burnside St,$$$,4.5,1324,Open,952.8517338510262
"45.51434624,-122.6558371",NORMANDIE,Seafood,1005 SE Ankeny St,$$$,4.5,233,Open,888.6355999020572
"45.51434624,-122.6558371",Shalom Y'all Restaurant,Middle Eastern,117 SE Taylor St,$$,4.5,346,Open,684.4054490857508
"45.52500056,-122.6811048",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,72.90008384970405
"45.52500056,-122.6811048",Screen Door Pearl District,Southern,1131 NW Couch St,$$,4.5,682,Open,182.30450011844707
"45.52500056,-122.6811048",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,269.3322860192369
"45.52500056,-122.6811048",Piattino,Italian,1140 NW Everett St,$$,4.0,524,Open,142.62281470403187
"45.52500056,-122.6811048",Farmhouse Kitchen Thai Cuisine,Thai,121 NW 9th Ave,$$,4.0,530,Open,145.89821369608902
"45.52500056,-122.6811048",Andina,Wine Bars,1314 NW Glisan St,$$$,4.5,3242,Open,309.13927661965204
"45.52500056,-122.6811048",Eleni's Philoxenia,Greek,112 NW 9th Ave,$$,4.0,364,Open,148.73144439615336
"45.52500056,-122.6811048",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,903.5995722292979
"45.52500056,-122.6811048",Janken,Japanese,250 NW 13th Ave,$$$$,4.5,208,Open,233.75808036649167
"45.52500056,-122.6811048",Trattoria Gallo Nero,Italian,903 NW Everett St,$$,4.0,310,Open,64.72979273663206
"45.52500056,-122.6811048",Arden ,American (New),417 NW 10th Ave,$$$,4.5,191,Open,124.4967557100502
"45.52500056,-122.6811048",Allora,Italian,504 NW 9th Ave,$$,4.0,337,Open,222.19088621502218
"45.52500056,-122.6811048",Grassa,Italian,1205 SW Washington St,$$,4.0,2018,Open,364.8382435161229
"45.52500056,-122.6811048",Tanner Creek Tavern,Bars,875 NW Everett St,$$,4.0,133,Open,101.79420532556863
"45.52500056,-122.6811048",Jake's Famous Crawfish,Seafood,401 SW 12th Ave,$$$,4.0,1850,Open,334.0670013628223
"45.52500056,-122.6811048",Oven and Shaker,Pizza,1134 NW Everett St,$$,4.0,799,Open,132.73102931681436
"45.52500056,-122.6811048",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,1004.1467142539758
"45.52500056,-122.6811048",Butterfly Belly Asian Cuisine,Vietnamese,323 NW Park Ave,$$,4.0,527,Open,143.1655883808099
"45.52500056,-122.6811048",Teardrop Cocktail Lounge,Lounges,1015 NW Everett St,$$,4.5,927,Open,48.28225016606441
"45.52500056,-122.6811048",Republica,Mexican,100 NW 10th Ave,n/a,4.0,198,Open,132.47452425880752
"45.51782551,-122.6724963",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,249.84787678577132
"45.51782551,-122.6724963",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,228.42954365662146
"45.51782551,-122.6724963",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,411.748820738102
"45.51782551,-122.6724963",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,290.32458502842957
"45.51782551,-122.6724963",Bottle + Kitchen,American (Traditional),50 SW Morrison St,$$,4.0,247,Open,73.3126787469322
"45.51782551,-122.6724963",Huber's Cafe,American (Traditional),411 SW 3rd St,$$,4.0,1180,Open,304.5264980130001
"45.51782551,-122.6724963",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,496.8827839966467
"45.51782551,-122.6724963",Raven’s Manor,Cocktail Bars,235 SW 1st Ave,$$,4.5,278,Open,337.80773830995133
"45.51782551,-122.6724963",Buranko Cafe & Bar,Asian Fusion,108 SW Pine St,$$,4.5,184,Open,363.6199072550595
"45.51782551,-122.6724963",Al-Amir Restaurant,Lebanese,223 SW Stark St,$$,4.5,381,Open,299.24684566131447
"45.51782551,-122.6724963",Mama Mia Trattoria,Italian,439 SW 2nd Ave,$$,3.5,939,Open,221.5398639666567
"45.51782551,-122.6724963",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,276.72706163343463
"45.51782551,-122.6724963",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,1267.8010837632517
"45.51782551,-122.6724963",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,557.5437458520639
"45.51782551,-122.6724963",Andina,Wine Bars,1314 NW Glisan St,$$$,4.5,3242,Open,1334.905157343737
"45.51782551,-122.6724963",Olympia Provisions,American (New),107 SE Washington St,$$,4.5,1094,Open,653.203609469422
"45.51782551,-122.6724963",DarSalam - Downtown,Middle Eastern,320 SW Alder St,$$,4.5,299,Open,299.65842626252027
"45.51782551,-122.6724963",Urban Farmer,Steakhouses,525 SW Morrison St,$$,4.0,1113,Open,471.74351776457985
"45.51782551,-122.6724963",Sensei Sushi Bar & Grill,Sushi Bars,710 SW 2nd Ave,$$,4.0,244,Open,152.77660114618578
"45.51782551,-122.6724963",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,1051.669470584097
"45.51889487,-122.6774061",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,270.8811325907371
"45.51889487,-122.6774061",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,583.8649833863545
"45.51889487,-122.6774061",Urban Farmer,Steakhouses,525 SW Morrison St,$$,4.0,1113,Open,71.53894606121672
"45.51889487,-122.6774061",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,298.0211046386643
"45.51889487,-122.6774061",Departure,Bars,525 SW Morrison St,$$$,3.5,1717,Open,61.13400731345664
"45.51889487,-122.6774061",Huber's Cafe,American (Traditional),411 SW 3rd St,$$,4.0,1180,Open,245.4716937509637
"45.51889487,-122.6774061",Il Solito,Italian,627 SW Washington St,$$,4.0,192,Open,216.47561962798878
"45.51889487,-122.6774061",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,198.69722454215182
"45.51889487,-122.6774061",Bullard Tavern,Bars,813 SW Alder St,$$,4.5,234,Open,304.6853156224103
"45.51889487,-122.6774061",DarSalam - Downtown,Middle Eastern,320 SW Alder St,$$,4.5,299,Open,111.44824963278282
"45.51889487,-122.6774061",El Gaucho,Steakhouses,319 SW Broadway,$$$$,4.0,734,Open,311.4029109650538
"45.51889487,-122.6774061",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,461.0528291484942
"45.51889487,-122.6774061",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,386.33787894836007
"45.51889487,-122.6774061",Mayrose,American (New),545 SW Taylor St,$$$,4.0,32,Open,163.02369004045403
"45.51889487,-122.6774061",Southpark Seafood,Seafood,901 SW Salmon St,$$$,4.0,1549,Open,399.1278765620768
"45.51889487,-122.6774061",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,385.18249422657146
"45.51889487,-122.6774061",Ruth's Chris Steak House,Steakhouses,850 SW Broadway,$$$,4.0,603,Open,225.84001134367784
"45.51889487,-122.6774061",Fogo de Chão Brazilian Steakhouse,Brazilian,930 SW 6th Ave,$$$$,4.0,1855,Open,246.7825730930637
"45.51889487,-122.6774061",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,921.8382549059885
"45.51889487,-122.6774061",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,726.3632337961449
"45.52269573,-122.6703492",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,155.95250801205793
"45.52269573,-122.6703492",Buranko Cafe & Bar,Asian Fusion,108 SW Pine St,$$,4.5,184,Open,234.04315506072854
"45.52269573,-122.6703492",Raven’s Manor,Cocktail Bars,235 SW 1st Ave,$$,4.5,278,Open,250.04123695470108
"45.52269573,-122.6703492",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,276.448218106294
"45.52269573,-122.6703492",AFURI ramen + dumpling,Ramen,50 SW 3rd Ave,$$,4.0,605,Open,221.08229096836223
"45.52269573,-122.6703492",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,756.0423790797236
"45.52269573,-122.6703492",Kalé,Japanese Curry,50 SW Pine St,$$,4.5,520,Open,222.43976523400397
"45.52269573,-122.6703492",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,439.69840742465124
"45.52269573,-122.6703492",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,325.2319559767206
"45.52269573,-122.6703492",Tangier Moroccan & Mediterranean Cuisine,Moroccan,221 SW Pine St,$$,4.5,449,Open,261.9650987912492
"45.52269573,-122.6703492",Olympia Provisions,American (New),107 SE Washington St,$$,4.5,1094,Open,623.0040499544579
"45.52269573,-122.6703492",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,750.8495107522544
"45.52269573,-122.6703492",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,923.2474445425337
"45.52269573,-122.6703492",Xin Ding Dumpling House,Chinese,71 SW 2nd Ave,$$,4.5,58,Open,174.5850818565157
"45.52269573,-122.6703492",Nong's Khao Man Gai,Thai,609 SE Ankeny St,$$,4.5,2159,Open,852.0226237039722
"45.52269573,-122.6703492",Pine Street Market,Food Court,126 SW 2nd Ave,$$,4.0,433,Open,208.23719494104034
"45.52269573,-122.6703492",Kells Irish Restaurant & Pub,Irish,112 SW 2nd Ave,$$,4.0,689,Open,194.50680787147488
"45.52269573,-122.6703492",Kaizen Sushi,Sushi Bars,40 SW 3rd Ave,n/a,4.5,85,Open,212.35687624218528
"45.52269573,-122.6703492",Al-Amir Restaurant,Lebanese,223 SW Stark St,$$,4.5,381,Open,380.1518208352657
"45.52269573,-122.6703492",Dan & Louis Oyster Bar,Seafood,208 SW Ankeny St,$$,3.5,631,Open,174.63904533054466
"45.51946243,-122.6795143",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,428.136716231888
"45.51946243,-122.6795143",Urban Farmer,Steakhouses,525 SW Morrison St,$$,4.0,1113,Open,104.551828479857
"45.51946243,-122.6795143",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,712.6185164162966
"45.51946243,-122.6795143",Bullard Tavern,Bars,813 SW Alder St,$$,4.5,234,Open,145.6644158683434
"45.51946243,-122.6795143",Il Solito,Italian,627 SW Washington St,$$,4.0,192,Open,156.14196734573545
"45.51946243,-122.6795143",Swine Moonshine & Whiskey Bar,Cocktail Bars,808 SW Taylor St,$$,4.0,370,Open,219.69000615282772
"45.51946243,-122.6795143",Departure,Bars,525 SW Morrison St,$$$,3.5,1717,Open,127.99780721101146
"45.51946243,-122.6795143",El Gaucho,Steakhouses,319 SW Broadway,$$$$,4.0,734,Open,244.50031769621805
"45.51946243,-122.6795143",Lil' Shalom,Mediterranean,1128 SW Alder St,$$,4.5,547,Open,356.3879758620255
"45.51946243,-122.6795143",Southpark Seafood,Seafood,901 SW Salmon St,$$$,4.0,1549,Open,273.88148246436333
"45.51946243,-122.6795143",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,603.1057701242615
"45.51946243,-122.6795143",Mucca Osteria,Italian,1022 SW Morrison St,$$$$,4.5,576,Open,260.4966613269199
"45.51946243,-122.6795143",Pastini,Italian,911 SW Taylor,$$,4.0,520,Open,220.88137038843792
"45.51946243,-122.6795143",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,537.4390890549155
"45.51946243,-122.6795143",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,458.308145444574
"45.51946243,-122.6795143",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,413.30935073259377
"45.51946243,-122.6795143",Mayrose,American (New),545 SW Taylor St,$$$,4.0,32,Open,177.30283218768216
"45.51946243,-122.6795143",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,778.8127297799435
"45.51946243,-122.6795143",Jake's Grill,Seafood,611 SW 10th Ave,$$,3.5,855,Open,254.6894004751203
"45.51946243,-122.6795143",Fogo de Chão Brazilian Steakhouse,Brazilian,930 SW 6th Ave,$$$$,4.0,1855,Open,255.5452923805469
"45.51803412,-122.6755071",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,126.62762120588188
"45.51803412,-122.6755071",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,520.0582819110556
"45.51803412,-122.6755071",Q Restaurant & Bar,American (New),828 SW 2nd Ave,$$$,4.5,929,Open,142.81919117821593
"45.51803412,-122.6755071",Huber's Cafe,American (Traditional),411 SW 3rd St,$$,4.0,1180,Open,234.06798440920403
"45.51803412,-122.6755071",Urban Farmer,Steakhouses,525 SW Morrison St,$$,4.0,1113,Open,247.0974610760256
"45.51803412,-122.6755071",Departure,Bars,525 SW Morrison St,$$$,3.5,1717,Open,234.65822563475282
"45.51803412,-122.6755071",Killer Burger,Burgers,510 SW 3rd Ave,$$,4.0,878,Open,173.7632431095976
"45.51803412,-122.6755071",DarSalam - Downtown,Middle Eastern,320 SW Alder St,$$,4.5,299,Open,110.20134144672971
"45.51803412,-122.6755071",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,480.9723467483514
"45.51803412,-122.6755071",Portland Burger,Burgers,304 SW 2nd Ave,$$,4.5,629,Open,330.7362995839392
"45.51803412,-122.6755071",Bottle + Kitchen,American (Traditional),50 SW Morrison St,$$,4.0,247,Open,188.39473914119284
"45.51803412,-122.6755071",Al-Amir Restaurant,Lebanese,223 SW Stark St,$$,4.5,381,Open,285.6297812350985
"45.51803412,-122.6755071",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,466.3414872228036
"45.51803412,-122.6755071",Mama Mia Trattoria,Italian,439 SW 2nd Ave,$$,3.5,939,Open,206.3948895099207
"45.51803412,-122.6755071",Mediterranean Exploration Company,Mediterranean,333 NW 13th Ave,$$,4.5,951,Open,1088.7106880901401
"45.51803412,-122.6755071",Cuon - Vietnamese Street Food,Vietnamese,600 SW 4th Ave,$$,4.5,623,Open,108.76932825026365
"45.51803412,-122.6755071",Deschutes Brewery Portland Public House,Brewpubs,210 NW 11th Ave,$$,4.0,3487,Open,885.2680184155529
"45.51803412,-122.6755071",Southpark Seafood,Seafood,901 SW Salmon St,$$$,4.0,1549,Open,535.4926497435476
"45.51803412,-122.6755071",Buranko Cafe & Bar,Asian Fusion,108 SW Pine St,$$,4.5,184,Open,422.2025327569703
"45.51803412,-122.6755071",Sensei Sushi Bar & Grill,Sushi Bars,710 SW 2nd Ave,$$,4.0,244,Open,90.32809620532905
"45.5211726,-122.6763654",Portland City Grill,American (New),111 SW 5th Ave,$$$,4.0,3340,Open,120.46697486985293
"45.5211726,-122.6763654",Lechon,Tapas Bars,113 SW Naito Pkwy,$$$,4.5,1825,Open,436.9026044344859
"45.5211726,-122.6763654",Luc Lac,Vietnamese,835 SW 2nd Ave,$$,4.0,4096,Open,481.12732946763924
"45.5211726,-122.6763654",Mother’s Bistro & Bar,Breakfast & Brunch,121 SW 3rd Ave,$$,4.5,4973,Open,228.28266443645146
"45.5211726,-122.6763654",Huber's Cafe,American (Traditional),411 SW 3rd St,$$,4.0,1180,Open,176.44918112852852
"45.5211726,-122.6763654",Il Solito,Italian,627 SW Washington St,$$,4.0,192,Open,176.23857009487068
